Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:53:42.800,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.290, 0.001, -0.004, 0.998, -0.061, -0.793, 0, -0.209, 0.088, -101.047, -48.902, -9.506, -22.736,, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.800,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.290, 0.001, -0.004, 0.999, 0, -0.671, 0, -0.209, 0.082, -101.047, -48.902, -9.506, -22.736,, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.860,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.290, 0, -0.004, 0.999, 0, -0.671, 0, -0.209, 0.077, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.860,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.290, 0, -0.002, 0.999, 0.061, -0.122, 0, -0.209, 0.071, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.860,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.290, 0, -0.002, 0.999, 0.061, -0.122, 0, -0.209, 0.071, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.860,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.290, 0, -0.001, 1.001, 0, 0.244, 0, -0.209, 0.071, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.889,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.001, 1.001, 0, 0.244, 0, -0.209, 0.071, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.889,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.003, 1, -0.061, 0.488, 0, -0.209, 0.077, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.889,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.005, -0.003, 1, -0.061, 0.488, 0, -0.209, 0.082, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.889,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.005, -0.003, 0.999, 0, 0.305, 0, -0.209, 0.088, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.921,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.005, -0.003, 0.999, 0, 0.305, 0, -0.209, 0.088, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.921,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.005, -0.004, 0.999, 0, -0.122, 0, -0.209, 0.088, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.921,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.001, -0.004, 0.999, 0, -0.122, 0, -0.209, 0.088, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.921,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.001, -0.003, 1, 0.061, -0.244, 0, -0.209, 0.088, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.980,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0.002, -0.003, 1, 0.061, -0.244, 0, -0.209, 0.082, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.980,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0.002, -0.002, 1, 0.061, 0, 0, -0.203, 0.082, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.980,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.002, 1, 0.061, 0, 0, -0.203, 0.082, -101.041, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:42.980,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.003, 0.999, 0.061, 0.305, 0, -0.203, 0.088, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.009,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.003, 0.999, 0.061, 0.305, 0, -0.203, 0.088, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.009,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.003, 1, 0.061, 0.366, 0, -0.203, 0.093, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.009,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.006, -0.003, 1, 0.061, 0.366, 0, -0.203, 0.099, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.009,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.006, -0.004, 0.999, 0, 0.244, 0, -0.203, 0.099, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.038,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.006, -0.004, 0.999, 0, 0.244, 0, -0.203, 0.104, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.038,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.006, -0.003, 1, 0, -0.305, 0, -0.203, 0.099, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.038,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.003, 1, 0, -0.305, 0, -0.203, 0.099, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.038,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.001, 1, 0.061, -0.427, 0, -0.203, 0.093, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.099,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0, -0.001, 1, 0.061, -0.427, 0, -0.203, 0.088, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.099,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0, -0.003, 0.998, 0, -0.061, 0, -0.198, 0.088, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.099,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.001, -0.003, 0.998, 0, -0.061, 0, -0.198, 0.088, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.099,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.001, -0.003, 1, -0.122, 0.183, 0, -0.203, 0.093, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.129,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.003, -0.003, 1, -0.122, 0.183, 0, -0.203, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.129,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.003, -0.003, 0.998, 0, 0, 0, -0.203, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.129,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.003, 0.998, 0, 0, 0, -0.203, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.129,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.002, -0.003, 0.999, 0.061, -0.305, 0, -0.203, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.160,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0.001, -0.003, 0.999, 0.061, -0.305, 0, -0.203, 0.088, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.160,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0.001, -0.002, 0.999, 0, 0.061, 0, -0.203, 0.088, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.160,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0.002, -0.002, 0.999, 0, 0.061, 0, -0.203, 0.088, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.160,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, 0.002, -0.001, 1, -0.061, 0.916, 0, -0.203, 0.099, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00064, 0.00177, -0.77185,
 14:53:43.219,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.006, -0.001, 1, -0.061, 0.916, 0, -0.203, 0.11, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.219,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.006, -0.004, 0.999, -0.061, 0.916, 0, -0.203, 0.115, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.219,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.01, -0.004, 0.999, -0.061, 0.916, 0, -0.203, 0.126, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.219,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:57.765, -0.01, -0.003, 1, 0.061, 0.122, 0, -0.203, 0.126, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.250,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.006, -0.003, 1, 0.061, 0.122, 0, -0.203, 0.132, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.250,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.006, -0.003, 1, 0.122, -0.61, 0, -0.198, 0.121, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.250,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.003, -0.003, 1, 0.122, -0.61, 0, -0.198, 0.115, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.250,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.003, -0.003, 0.999, 0.244, -0.916, 0, -0.198, 0.11, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.278,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0.002, -0.003, 0.999, 0.244, -0.916, 0, -0.192, 0.099, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.278,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0.002, -0.002, 1, 0.061, -0.305, 0, -0.192, 0.099, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.278,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.001, -0.002, 1, 0.061, -0.305, 0, -0.192, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.278,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.001, -0.003, 0.999, -0.122, 0.244, 0, -0.192, 0.099, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.339,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.008, -0.003, 0.999, -0.122, 0.244, 0, -0.192, 0.099, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.339,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.001, -0.004, 1, 0, -0.427, 0, -0.192, 0.099, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.339,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.001, -0.002, 0.999, 0.061, -0.854, 0, -0.192, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.339,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0.002, -0.002, 0.999, 0.061, -0.854, 0, -0.192, 0.082, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.369,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0.002, -0.003, 1, 0.061, -0.488, 0, -0.192, 0.077, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.369,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0, -0.003, 1, 0.061, -0.488, 0, -0.192, 0.071, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.369,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0, -0.002, 0.999, 0.061, 0.366, 0, -0.192, 0.071, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.369,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.001, -0.002, 0.999, 0.061, 0.366, 0, -0.192, 0.077, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.399,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.001, -0.003, 1, 0.061, 0.549, 0, -0.187, 0.082, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.399,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.002, -0.003, 1, 0.061, 0.549, 0, -0.187, 0.088, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.399,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.002, -0.002, 1, 0.183, 0.366, 0, -0.187, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.399,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0, -0.002, 1, 0.183, 0.366, 0, -0.187, 0.093, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.459,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, 0, -0.003, 0.998, 0.366, 0.671, 0, -0.181, 0.099, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.459,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.004, -0.003, 0.998, 0.366, 0.671, 0, -0.181, 0.104, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.459,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.004, -0.001, 1, 0.244, 0.916, 0, -0.176, 0.115, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.459,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.01, -0.001, 1, 0.244, 0.916, 0, -0.176, 0.121, -101.047, -48.902, -9.408, -22.638, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.489,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.01, -0.003, 0.999, -0.061, 0.427, 0, -0.17, 0.132, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
 14:53:43.489,d3:c7:8d:a5:a9:b5, 2015-01-01 00:02:58.120, -0.005, -0.003, 0.999, -0.061, 0.427, 0, -0.17, 0.132, -101.047, -48.902, -9.506, -22.736, 22.3, 0.63571, -0.00046, 0.00189, -0.77185,
