Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:58:54.961,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.026, -0.004, 1.01, 0, -0.122, 0, -0.192, -1.67, -122.349, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:54.961,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.028, -0.004, 1.01, 0, -0.122, 0, -0.198, -1.67, -122.349, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:54.961,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.028, -0.003, 1.009, 0, -0.183, 0, -0.198, -1.67, -122.349, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:54.992,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.003, 1.009, 0, -0.183, 0, -0.198, -1.675, -122.349, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:54.992,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.003, 1.01, 0, -0.122, 0, -0.198, -1.675, -122.349, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:54.992,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.003, 1.01, 0, -0.122, 0, -0.198, -1.675, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:54.992,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.004, 1.01, -0.061, -0.061, 0, -0.198, -1.675, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.022,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.031, -0.004, 1.01, -0.061, -0.061, 0, -0.198, -1.675, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.022,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.031, -0.005, 1.011, 0, 0, 0, -0.198, -1.675, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.022,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.005, 1.011, 0, 0, 0, -0.198, -1.675, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.022,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.004, 1.009, 0, -0.061, 0, -0.198, -1.675, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.081,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.03, -0.004, 1.009, 0, -0.061, 0, -0.198, -1.675, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.081,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.03, -0.003, 1.01, 0, -0.244, 0, -0.198, -1.681, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.081,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.03, -0.003, 1.01, 0, -0.244, 0, -0.198, -1.681, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.081,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.03, -0.003, 1.01, -0.061, -0.122, 0, -0.198, -1.681, -122.355, -8.330, -4.900, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.112,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.003, 1.01, -0.061, -0.122, 0, -0.198, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.112,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.004, 1.01, 0, 0, 0, -0.198, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.112,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.027, -0.004, 1.01, 0, 0, 0, -0.198, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.112,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.027, -0.004, 1.01, -0.061, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.142,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.028, -0.004, 1.01, -0.061, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.142,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.028, -0.004, 1.009, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.142,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.004, 1.009, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.142,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.004, 1.009, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48203, -0.01407, -0.00583, -0.87598,
 14:58:55.201,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.004, 1.009, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.201,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.003, 1.009, 0, 0.061, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.201,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.003, 1.009, 0, 0.061, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.201,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.450, 0.029, -0.004, 1.01, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.232,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.031, -0.004, 1.01, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.232,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.031, -0.005, 1.01, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.232,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.03, -0.005, 1.01, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.232,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.03, -0.003, 1.012, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.261,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.003, 1.012, 0, 0, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.261,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.003, 1.009, 0, -0.122, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.261,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.003, 1.009, 0, -0.122, 0, -0.203, -1.681, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.261,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.004, 1.008, 0, -0.366, 0, -0.203, -1.686, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.321,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.004, 1.008, 0, -0.366, 0, -0.203, -1.686, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.321,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.005, 1.01, 0, -0.183, 0, -0.203, -1.692, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.321,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.026, -0.005, 1.01, 0, -0.183, 0, -0.203, -1.692, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.322,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.026, -0.003, 1.01, 0, -0.244, 0, -0.203, -1.692, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.351,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.003, 1.01, 0, -0.244, 0, -0.203, -1.697, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.351,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.003, 1.008, 0, -0.488, 0, -0.203, -1.697, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.351,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.032, -0.003, 1.008, 0, -0.488, 0, -0.203, -1.703, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.351,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.032, -0.003, 1.01, -0.061, -0.366, 0, -0.203, -1.708, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.412,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.033, -0.003, 1.01, -0.061, -0.366, 0, -0.209, -1.708, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.412,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.03, -0.004, 1.012, -0.061, 0, 0, -0.209, -1.708, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.412,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.03, -0.005, 1.01, -0.061, 0.122, 0, -0.209, -1.708, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.412,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.005, 1.01, -0.061, 0.122, 0, -0.209, -1.708, -122.355, -8.232, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.441,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.003, 1.01, 0, -0.061, 0, -0.209, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.441,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.03, -0.003, 1.01, 0, -0.061, 0, -0.209, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.441,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.03, -0.003, 1.01, 0, -0.122, 0, -0.209, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.441,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.003, 1.01, 0, -0.122, 0, -0.209, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.472,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.029, -0.004, 1.009, -0.061, 0.061, 0, -0.209, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.472,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.004, 1.009, -0.061, 0.061, 0, -0.209, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.472,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.005, 1.008, -0.061, 0, 0, -0.209, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.474,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.005, 1.008, -0.061, 0, 0, -0.214, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48199, -0.01373, -0.00549, -0.87601,
 14:58:55.532,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.028, -0.004, 1.011, 0, -0.183, 0, -0.214, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.532,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.031, -0.004, 1.011, 0, -0.183, 0, -0.214, -1.714, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.532,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.031, -0.004, 1.011, -0.122, -0.305, 0, -0.214, -1.714, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.532,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:45.840, 0.031, -0.004, 1.011, -0.122, -0.305, 0, -0.214, -1.719, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.561,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.003, 1.01, -0.061, -0.183, 0, -0.214, -1.719, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.561,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.033, -0.003, 1.01, -0.061, -0.183, 0, -0.214, -1.719, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.561,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.033, -0.005, 1.011, -0.061, 0.122, 0, -0.22, -1.719, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.561,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.005, 1.011, -0.061, 0.122, 0, -0.22, -1.719, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.591,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.004, 1.011, 0, 0.366, 0, -0.22, -1.719, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.591,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.011, 0, 0.366, 0, -0.22, -1.714, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.591,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.009, 0, 0.183, 0, -0.22, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.591,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.009, 0, 0.183, 0, -0.22, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.653,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.009, 0, 0.122, 0, -0.22, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.653,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.009, 0, 0.122, 0, -0.22, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.653,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.01, 0, 0.183, 0, -0.22, -1.703, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.653,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.028, -0.004, 1.01, 0, 0.183, 0, -0.22, -1.703, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.680,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.028, -0.003, 1.009, 0, 0.122, 0, -0.22, -1.703, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.680,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.003, 1.009, 0, 0.122, 0, -0.22, -1.703, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.680,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.005, 1.01, 0, 0, 0, -0.22, -1.697, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.680,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.005, 1.01, 0, 0, 0, -0.22, -1.697, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.005, 1.01, 0, 0.061, 0, -0.22, -1.697, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.028, -0.005, 1.01, 0, 0.061, 0, -0.22, -1.697, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.028, -0.005, 1.009, 0, -0.122, 0, -0.22, -1.697, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.03, -0.005, 1.009, 0, -0.122, 0, -0.22, -1.697, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.03, -0.004, 1.01, 0, -0.305, 0, -0.22, -1.703, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.004, 1.01, 0, -0.305, 0, -0.22, -1.703, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.004, 1.01, 0, -0.122, 0, -0.22, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.01, 0, -0.122, 0, -0.22, -1.708, -122.355, -8.330, -4.998, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.802,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.011, 0, -0.061, 0, -0.22, -1.708, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.802,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.03, -0.004, 1.011, 0, -0.061, 0, -0.225, -1.708, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.802,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.03, -0.005, 1.01, 0, -0.122, 0, -0.225, -1.708, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.802,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.005, 1.01, 0, -0.122, 0, -0.225, -1.708, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.833,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.011, 0, -0.183, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.833,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.004, 1.011, 0, -0.183, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.833,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.003, 1.01, 0, -0.122, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.833,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.003, 1.01, 0, -0.122, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01398, -0.00555, -0.87601,
 14:58:55.892,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.031, -0.004, 1.01, 0, 0.122, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01407, -0.00546, -0.87601,
 14:58:55.892,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.027, -0.004, 1.01, 0, 0.122, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01407, -0.00546, -0.87601,
 14:58:55.892,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.027, -0.004, 1.01, -0.061, 0, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01407, -0.00546, -0.87601,
 14:58:55.892,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.165, 0.029, -0.004, 1.01, -0.061, 0, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01407, -0.00546, -0.87601,
 14:58:55.921,d3:c7:8d:a5:a9:b5, 2015-01-01 00:03:46.525, 0.029, -0.004, 1.01, 0, -0.366, 0, -0.225, -1.714, -122.355, -8.428, -4.900, -14.798,, 0.48196, -0.01407, -0.00546, -0.87601,
