stroke_speed,mean_velocity,mean_acceleration,mean_jerk,NCV,NCA,path_efficiency,stroke_duration,mean_pressure,std_pressure,num_pressure_drops,label
0.022478004946104538,0.7423751163178052,0.0009840120920012235,0.00018039283904706254,923.0,1457.0,0.1819952780180285,15257.0,455.3836344314559,444.6766525997583,498.0,0.0
0.014987962815239937,0.87408987430302,0.001535545429164853,0.00027214224517207634,1035.0,1601.0,0.20792777416917524,19208.0,503.91874422899355,466.29550924224503,558.0,0.0
0.006498169897900697,0.5480886826016567,0.0009173147305433992,0.00019004504279795272,1476.0,1719.0,0.24468342741266452,16311.0,207.21669793621012,130.12529046268398,612.0,1.0
0.020107323612228643,1.0210639897623375,0.0020226571356246922,0.00030189997645744713,449.0,764.0,0.30186195877661515,7499.0,726.6036585365854,478.36641253939223,333.0,1.0
0.005186906079772883,0.6423614431959691,0.0007792072568431524,0.00019423880461808096,946.0,1208.0,0.3079445628067054,11451.0,356.9993390614673,216.19144923985914,432.0,0.0
0.001467070909289765,0.001467070909289765,0.001467070909289765,0.001467070909289765,1889.0,2224.0,0.23992362804528666,36255.0,686.284746855853,541.0513509612041,556.0,0.0
0.0021181208205876623,0.7016298469951437,0.0008514710569786852,0.00019728138723375198,903.0,1140.0,0.29811871480586033,11146.0,493.8324250681199,387.3108736757361,388.0,0.0
0.008675611032907832,1.486301777744601,0.38235104789914176,0.4042467050861763,1536.0,2256.0,0.1412018461772202,25839.0,449.1110731373889,423.5910182421995,683.0,0.0
0.002594924884245835,0.8632380297151746,0.0012362493276741522,0.00024692449289748025,818.0,1339.0,0.20773672218189967,13943.0,753.041873278237,521.7093707083593,549.0,0.0
0.003480484688096656,0.003480484688096656,0.003480484688096656,0.003480484688096656,1608.0,1928.0,0.15999993364127293,19384.0,433.95502431118314,339.3034592477929,706.0,0.0
0.10137217963375447,0.41571687285577996,0.0005075293185512178,0.00011689040007069658,5661.0,7172.0,0.026369340800455575,77831.0,709.1387289181407,293.1181960478298,3424.0,1.0
0.022318749029299145,0.774447532023031,0.0010055882943144144,0.00020366571820870107,1262.0,1777.0,0.14712255540458977,18184.0,666.0464516129032,481.3716529223427,696.0,0.0
0.007463288047931108,1.3689218176129023,0.001615177376186393,0.0004219951247257025,2556.0,2794.0,0.03242242433305697,23583.0,1241.0702598652551,386.49642481789147,1250.0,0.0
0.006850901444470473,0.8287547000445284,0.0011179105989024042,0.000319347291283114,1026.0,1200.0,0.21853207879347852,11745.0,268.6600137646249,244.1154155730143,308.0,0.0
0.0011691775580059947,1.0957283235749449,0.0017010563471038063,0.0003362830108553576,497.0,766.0,0.33150920391674726,7067.0,788.4765957446808,513.956422203771,278.0,0.0
0.0039052610369892512,0.8397028939720956,0.001008702303733493,0.0002678861380312697,738.0,1236.0,0.24758482635221857,13019.0,693.4594117647059,344.81077049752344,607.0,0.0
0.04742841470828842,0.6871709218248502,0.0008460926192358869,0.00020149374541359228,2531.0,2853.0,0.03550986155288303,25366.0,537.5189573459716,133.11748616163854,1351.0,0.0
0.015037156432461335,0.670513604899944,0.0008509257910892676,0.00020238550055480073,1012.0,1320.0,0.18232547306253039,12503.0,787.7772367620207,508.9601280832069,456.0,0.0
0.005770994117452148,0.005770994117452148,0.005770994117452148,0.005770994117452148,1554.0,1828.0,0.21234478420392275,21584.0,650.4826930391783,521.9864522575136,603.0,0.0
0.002763956776557702,0.5800277957906315,0.0004500363588500561,0.00016825810357645865,1135.0,1362.0,0.28222511857611554,14708.0,789.6569965870307,385.2781033786527,588.0,0.0
0.002128339233645693,0.7279241996422113,0.0009874551646937093,0.00020666367031832187,686.0,1154.0,0.2873433381770713,12925.0,632.9693815064298,355.34087513586945,525.0,0.0
0.003957823544428446,0.5706312564257581,0.0007247515383882611,0.00017162320687961504,1420.0,1618.0,0.27339212843617344,15627.0,480.59824902723733,296.75916009713245,527.0,1.0
0.005060956475731712,0.8009979283444768,0.0011286617821664555,0.00019420908526777522,818.0,1311.0,0.23991984649606135,13122.0,594.8016288539849,394.2195657004447,492.0,0.0
0.012083621733327025,0.7893869113098492,0.0011283474161320425,0.00030915595327466047,1151.0,1766.0,0.22702293299170434,18614.0,398.78444444444443,275.8840807147067,762.0,0.0
0.039585205476283386,0.8907066108957649,0.0007107006926292509,0.00026439950725080664,1542.0,1990.0,0.16891934770752173,19456.0,414.89115646258506,263.2072327952629,795.0,1.0
0.008190078082934683,0.008190078082934683,0.008190078082934683,0.008190078082934683,1105.0,1589.0,0.21652184582445286,18107.0,552.3881893182805,269.55232133143437,894.0,0.0
0.011495652900513622,0.7220497940051412,0.0009471396148446752,0.00019794951500923906,816.0,1241.0,0.23224868857317157,12631.0,703.4256348246674,481.90966309423135,497.0,0.0
0.011656080058146332,2.94054947545047,0.003579978484174919,0.0009044239870239338,774.0,790.0,0.06891539866489199,6454.0,784.2051282051282,235.78341795746755,367.0,0.0
0.005740362966942199,0.8514646471519394,0.0014072133931527261,0.00023767794915431091,914.0,1348.0,0.20897653303606176,13566.0,532.7529481132076,387.7916019461691,478.0,0.0
0.004818193237918458,0.004818193237918458,0.004818193237918458,0.004818193237918458,1319.0,1725.0,0.2011604036073488,17415.0,851.0093327111526,431.59713261348264,759.0,0.0
0.0027604202280017373,0.8003112581521271,0.0008777795458430062,0.0002262007142421142,993.0,1326.0,0.2707150777445746,12470.0,777.411050394657,429.77498896688263,519.0,1.0
0.008922649909555172,0.9915069180944248,0.0027770510667741574,0.000377309261394249,521.0,810.0,0.2866098624214018,10185.0,740.4730878186969,382.53410090895915,432.0,0.0
0.008992680065693922,0.008992680065693922,0.008992680065693922,0.008992680065693922,902.0,1153.0,0.2562877925341922,11882.0,1094.0310130944176,534.6340505458307,484.0,1.0
0.001491388149010959,0.9489049029123197,0.0010933131671989247,0.0002732837466500263,706.0,1072.0,0.2501074654233024,10468.0,898.470242468773,473.58745313642964,425.0,0.0
0.002950669689894802,1.047320208246953,0.0013372065800710282,0.0003809386501526473,436.0,794.0,0.25218928097469867,7967.0,670.7043062200956,349.8081653131511,353.0,0.0
0.015037156432461335,0.670513604899944,0.0008509257910892676,0.00020238550055480073,1012.0,1320.0,0.18232547306253039,12503.0,787.7772367620207,508.9601280832069,456.0,0.0
0.01060725232074286,1.0465936297944154,0.00146021085420288,0.0003137918367598253,268.0,538.0,0.2508338287283756,5224.0,847.1601731601731,179.90132660229264,305.0,0.0
0.005741490846059005,0.3021004712109005,0.00047962318249289486,8.941884735833785e-05,3142.0,4120.0,0.10426471791700567,54191.0,395.4196523053666,290.44600726044587,1889.0,1.0
0.0035897161197656026,0.8113091087276407,0.03384437141345374,0.031596814164044966,1991.0,2491.0,0.16756064615242305,29391.0,336.73907576233887,290.92263307967886,971.0,0.0
0.0024349482159490812,0.6157290667053611,0.030601766913948277,0.03442886737949727,1747.0,2179.0,0.18209653432727985,25922.0,905.9771953710007,706.4570990364927,814.0,0.0
0.000915785712070626,0.9108831878812038,0.0007261935870232166,0.00014364795496972673,231.0,439.0,0.3698729117182232,4389.0,1604.251282051282,336.4388036456627,240.0,1.0
1.6369060060564052e-08,0.9874352119723541,0.15107347946634633,0.14924993514458104,879.0,1194.0,0.0763532565498332,1334226346993.0,833.0123456790124,449.2558350015546,545.0,0.0
0.02597823120037132,1.1162788711281937,0.0012496385081868346,0.0001704101933732041,629.0,863.0,0.24626635785003903,8500.0,585.4611650485436,366.5577803868048,312.0,0.0
0.04779594783424527,1.7762667163776342,0.11004703108466629,0.07069039493675158,1582.0,2260.0,0.11246671672924405,24545.0,596.0585569884977,499.164493058704,861.0,1.0
0.008262997473353312,0.6499277004615053,0.003135564029258179,0.0026031028483954654,1369.0,1729.0,0.16803796751452266,16693.0,562.1123019571295,287.48640582858343,753.0,0.0
0.004473290657293641,0.8372448181755464,0.010424395967374251,0.005747374478570052,1146.0,1666.0,0.18774058567510662,17707.0,843.7948943661971,390.29418299866524,865.0,0.0
0.009162178869731901,0.009162178869731901,0.009162178869731901,0.009162178869731901,1757.0,2300.0,0.18578856900521437,25832.0,892.5558921538927,441.75547772766015,1045.0,1.0
0.0016046845662154158,0.0016046845662154158,0.0016046845662154158,0.0016046845662154158,1304.0,1662.0,0.20167625281902304,16685.0,800.492286115007,371.4114386938917,755.0,0.0
0.020637933697849303,0.7085728543453962,0.001058037754660782,0.00021339098729626047,685.0,1076.0,0.28398063453655364,11638.0,643.0707204230007,393.71389767549124,529.0,1.0
0.018537111832194714,0.4915292177428956,0.0004882179803069701,0.0001422224879897908,1938.0,2247.0,0.2521188507187016,22750.0,588.25,409.06225775526855,727.0,0.0
0.0010169320957178077,1.2285241478682298,0.001529873501454934,0.0003473299434003763,384.0,601.0,0.37824799969736644,5559.0,704.4126547455296,610.287878829531,164.0,0.0
0.000927322844268916,1.037725320229844,0.001040979162433918,0.00025159275726059096,549.0,773.0,0.2700768496632098,7815.0,709.6735092864125,567.2919008199497,243.0,1.0
0.005302308833843248,0.5480948208466146,0.0008074736267047334,0.00016031346795404222,1573.0,2033.0,0.20214916597760482,22372.0,1054.542490842491,422.8296518263148,1007.0,0.0
0.0009639549085165941,0.8432891023654208,0.0010231989192167597,0.00018727216902746639,452.0,751.0,0.26497092547539863,7871.0,1028.7406679764244,417.45503886678176,392.0,0.0
0.005105060576085703,0.7177181193896685,0.0038912477542958164,0.001975632174685,1687.0,2056.0,0.1779729264620872,23509.0,603.4658069558421,437.71451560226376,694.0,0.0
0.002344826294423216,0.5928510893753901,0.0007211197832434432,0.00020760746246157257,995.0,1440.0,0.3086307873694449,14498.0,876.1958005249344,312.55548244144416,743.0,1.0
0.008648971179549256,0.6164169493675883,0.0011525132879698949,0.0002321808714110638,661.0,899.0,0.2619322546335064,8849.0,832.256233877902,477.31860567893676,439.0,1.0
0.009000710074528592,0.4570178981240489,0.0005034406066500703,0.00011674770085957461,1035.0,1412.0,0.2377777489834979,14683.0,354.5252735799896,265.84697759710144,581.0,0.0
0.01790079769384494,0.4713893883914479,0.000538351749719966,0.00012339261568445259,1709.0,2395.0,0.16278045970107674,27927.0,516.7122614227877,331.66550141793704,1208.0,0.0
0.0031081038655856826,0.8412911228524954,0.0017178111221900331,0.00019169283808042397,682.0,1091.0,0.21547743576940048,11827.0,995.4511182108627,397.96670675704524,646.0,0.0
0.026814044697983902,1.0062583821168818,0.0009388335867066987,0.00024785319990677085,742.0,1230.0,0.21722344453365086,15187.0,772.8827460510328,496.1258213599181,599.0,1.0
0.001977000763615061,0.8748055776237359,0.00033859280980477144,0.00020903368173596774,641.0,960.0,0.2966756003459746,9646.0,587.6816,408.56204446421776,372.0,0.0
0.003872283799090034,1.0706260828400918,0.0015244855412805368,0.0003279956135485335,533.0,826.0,0.27560818215028426,7959.0,1557.5259678942398,192.7781765779743,462.0,0.0
0.002627710847264663,0.7381987389464622,0.0009203034739605758,0.00023035266166297492,1012.0,1356.0,0.266201744300203,13007.0,845.4904458598726,416.9544642479441,580.0,1.0
0.023933808865260194,0.810013042892854,0.0010512526841674225,0.00024344600628930076,844.0,1022.0,0.3188336550727985,11181.0,519.408483896308,558.3605702464621,234.0,1.0
0.016794369789179107,0.874972811503063,0.0007361879382201805,0.00021622882321521133,553.0,924.0,0.2544105725515878,9214.0,778.18692372171,283.16047297076716,471.0,0.0
0.003910940137922656,0.003910940137922656,0.003910940137922656,0.003910940137922656,986.0,1326.0,0.17244351784374154,21652.0,417.01473684210526,350.82540871100696,486.0,0.0
0.016112126386677396,0.5627094282823443,0.00045945037895115103,0.00017342268701385545,1269.0,1816.0,0.21626712756322694,20353.0,901.8544351781653,517.9941909293943,867.0,1.0
0.004257051904652141,0.8687633997222575,0.08960456232174788,0.0961888027052563,1113.0,1525.0,0.18813708866425516,17800.0,666.3649738965354,345.2671002708984,727.0,0.0
0.01993409906414685,0.7050324336044363,0.0008813318504193499,0.00018267940461894592,1515.0,2270.0,0.2324851369165149,23641.0,490.14471490496834,446.8380884049725,805.0,0.0
0.0337102609053286,0.8365280546821049,0.002171738322754138,0.0005838926454065605,1491.0,2413.0,0.1735465828626053,31862.0,1002.486502521507,511.26759679245293,1188.0,0.0
0.019284116679015428,0.9888772463689509,0.0011562952299196145,0.00031814950137709207,493.0,866.0,0.21390528509122983,8794.0,781.726625111309,258.4592374586881,462.0,0.0
0.0016403682370368902,1.147270045921097,0.0013058700280997961,0.0002907518072699053,303.0,633.0,0.2390538912238564,6472.0,698.6124121779859,310.9090229081657,350.0,0.0
0.004411895996584061,0.004411895996584061,0.004411895996584061,0.004411895996584061,1530.0,1943.0,0.2829430173204346,20339.0,680.5386398763524,434.15393425613246,802.0,0.0
0.001639793733609637,0.001639793733609637,0.001639793733609637,0.001639793733609637,1079.0,1398.0,0.1875284923030294,15457.0,462.66383701188454,332.38068161075836,537.0,0.0
0.007292671682715414,0.7401251375520884,0.0008267761849698119,0.00021221017765866317,317.0,540.0,0.2956300777809302,5413.0,599.1309192200557,233.55136961807528,286.0,1.0
0.020574963808169873,0.6809408625991815,0.0011584651207140126,0.0002204833489817444,1407.0,2068.0,0.1770494756238773,21684.0,565.3792613636364,558.7715817946238,568.0,0.0
0.0396375893319507,0.8896257462835907,0.0010987285906921555,0.0002575690230430799,1424.0,1840.0,0.17113423457206095,18609.0,388.5615957913196,255.98594533427104,707.0,1.0
0.003228249219669916,0.003228249219669916,0.003228249219669916,0.003228249219669916,954.0,1176.0,0.22054207103699908,11090.0,1007.3008356545961,502.87834373594205,465.0,0.0
0.004537010429706155,0.8116934087485856,0.01590323931666441,0.014855693397565017,1104.0,1710.0,0.19487510418461973,18188.0,914.1879795396419,440.82366601702785,880.0,0.0
0.0017300553725875367,0.6895124122828801,0.0008524754951544317,0.00019117639868812184,678.0,928.0,0.31901339009284674,9409.0,391.0818858560794,370.1027274760108,253.0,0.0
0.01481179446136726,0.41134032739853016,0.0006045646252193438,0.0001021536918323938,1604.0,2060.0,0.2019762069060384,23662.0,526.6859418282548,268.8200648708849,1066.0,0.0
0.009760733749400464,0.6838251581771753,0.0005065380959339287,0.0002118142428186762,1113.0,1417.0,0.21490500516548122,15163.0,447.2137526652452,261.97227872193525,589.0,0.0
0.006341169559573907,0.6561268572405442,0.0015959280646127678,0.0008687578406910626,1843.0,2635.0,0.16573407737977966,28578.0,604.9071753986333,411.4666862288549,1056.0,1.0
0.020681521681125126,1.1846357228195852,0.0008748575926384672,0.00033636236399102665,594.0,808.0,0.2813192716415607,7452.0,591.6993865030674,387.50684296745493,266.0,0.0
0.02089359860939588,0.7677902470997902,0.0012327811312587954,0.0004195842269943184,1400.0,2090.0,0.19402420594148334,21519.0,610.6584659913169,549.6806086058903,623.0,0.0
0.0019555051005162457,0.5520817444032312,0.002246419004119427,0.0009517524130743417,1970.0,2610.0,0.14645536059898284,27816.0,395.726393629124,372.3746032896919,851.0,0.0
0.002766248470660637,0.49019869106763647,0.0004335244873766365,0.00015006669838015774,1322.0,1596.0,0.25327757038092197,17263.0,807.5183962264151,391.5895941319728,672.0,0.0
0.005234876447850389,0.49296724069502096,0.030457354918975454,0.029417565769555436,2907.0,3574.0,0.1952641956315755,48000.0,871.1151023561221,552.6631573231828,1641.0,0.0
0.02982530303323186,0.5818716799795401,0.0016532697271698905,0.00024128132938988707,1701.0,2255.0,0.1328074895370377,25341.0,1077.088081204977,329.2950730047347,1207.0,0.0
0.011755185878672452,0.7969507752214265,0.0015094489010391583,0.0003685422906739161,806.0,1101.0,0.2989857586737267,11915.0,862.8254985754986,554.7623805035071,369.0,0.0
0.007128242552297344,0.7944330966126719,0.0011154089293801443,0.0002543895614811943,2150.0,2279.0,0.04833118664593462,19842.0,215.3460810299129,97.60585877600282,1100.0,0.0
0.020383557493266737,0.31136864574895606,0.0005163807431313917,8.017680754922653e-05,3074.0,3801.0,0.1543432192652754,48063.0,605.7416310541311,446.81257614623235,1565.0,1.0
0.022819901152673752,0.6851384782740745,0.0008162801755022368,0.00017370669703882478,1344.0,1764.0,0.14261699626439012,18022.0,836.1762943945229,530.8124956619026,726.0,1.0
0.015230777518376915,0.5018406025509248,0.0008241640304863762,0.00015750315651449486,1326.0,1676.0,0.21591098234294773,17862.0,685.2659713168188,487.63465708839766,686.0,1.0
0.007653843140321335,0.508481352870258,0.0008975517088624443,0.00015497355272324937,1475.0,1818.0,0.22158002277537944,22112.0,446.69135802469134,258.493187440972,752.0,1.0
0.005651702044370254,1.0206390893521031,0.0013964088166687786,0.0002978431466203465,733.0,1205.0,0.2552557702147785,12018.0,1344.2624292007552,418.7019610905201,675.0,0.0
0.006114216179169522,1.6152427427793183,0.16527856141987377,0.16011162416288183,950.0,1306.0,0.17140614563671183,17148.0,1400.380536130536,704.8334553029044,547.0,0.0
0.124146195314433,2.8906469219375337,0.004418263120735428,0.000929839253665269,1508.0,1546.0,0.044043992623466977,12146.0,1053.6237623762377,143.7413122910336,714.0,0.0
0.015191267410390084,0.4951228425901182,0.0006179367462534059,0.00015516997653611223,1765.0,2219.0,0.26559561159584016,23212.0,1109.982577251808,351.7892958486062,1243.0,1.0
0.0043747895050257266,0.3750418324157294,0.00015652899702322707,8.86699266025294e-05,2038.0,2477.0,0.21134571476593977,27508.0,1093.0674157303372,497.8331723578885,1025.0,0.0
0.0017937571012426965,0.29822741486907123,0.0004108923489672187,9.06072476264427e-05,1585.0,1851.0,0.19677212130499094,18852.0,714.6279257465698,292.22883627790196,934.0,1.0
0.0042481011210604765,0.27941533909909394,0.0003916411914308159,0.00023501838732397325,1830.0,2090.0,0.19233306665768032,23199.0,600.6149486362026,384.1155157360708,619.0,0.0
0.014658630141617753,0.3837636439450618,0.0004989405351582031,0.0001189699267754866,1700.0,2032.0,0.2297056095121723,20032.0,439.8444022770399,220.85650230598327,892.0,1.0
0.003887297903523882,0.56255452816521,0.000496238071277027,0.0001705580230351263,1183.0,1584.0,0.2780709076252327,15628.0,760.3750606501699,296.62689541992773,680.0,1.0
0.013617926675298079,0.7696158123503319,0.000999243614802243,0.00025074413052723893,1097.0,1480.0,0.23444619787302493,14562.0,1146.6463414634147,432.1333109894609,697.0,1.0
0.007167775264671765,0.7372625336268294,0.0008819851151942119,0.00019781545246240037,852.0,1293.0,0.21076572826798406,13548.0,624.844776119403,289.3727691871983,635.0,0.0
0.011666485107959455,0.6755152092480994,0.0006757919930224354,0.00019634164546099162,1609.0,2292.0,0.1546972217894372,25758.0,707.5670202507232,515.3629095554189,876.0,1.0
0.004365419794840204,0.004365419794840204,0.004365419794840204,0.004365419794840204,637.0,996.0,0.37826961168440953,10559.0,449.83485540334857,238.1369794737012,511.0,0.0
0.001283517988580036,0.6416297769564894,0.0009068058800695694,0.00016477091071737996,1075.0,1495.0,0.15072805864517302,15257.0,385.4499748617396,345.95846381954533,511.0,0.0
0.005339011462987859,0.28410450197957504,0.0008262898922799706,0.00038448356271586964,3886.0,5129.0,0.136987269297382,71231.0,253.55237102657634,266.90221560837153,1877.0,1.0
0.014768714053520005,0.45038204130191545,0.00047516515366509963,7.683879628837934e-05,1318.0,1755.0,0.1928505216539337,19818.0,464.0004144218815,272.71248581044006,770.0,0.0
0.0027860385063180745,0.0027860385063180745,0.0027860385063180745,0.0027860385063180745,2511.0,3263.0,0.11052242740437458,37400.0,404.66592477186737,358.55421178064165,1203.0,0.0
0.0012808723220554773,1.618240655052216,0.00324732618352079,0.0005169967980520742,226.0,347.0,0.30455029142143997,3405.0,1145.6246913580246,787.6614449521287,78.0,1.0
0.009845795989386499,0.7616701401492691,0.001209474509002821,0.00020477539857252934,629.0,974.0,0.31512269959767136,11135.0,963.9585843373494,567.417621455317,435.0,0.0
0.0023226044592565354,0.0023226044592565354,0.0023226044592565354,0.0023226044592565354,819.0,1019.0,0.22940656302193274,10774.0,940.2482490272373,476.78160374559155,442.0,0.0
0.02498073867144582,1.0344301776581568,0.00020228647740855145,0.0002892148167659358,631.0,949.0,0.28512703209798523,9070.0,779.2113271344041,450.20451939021103,390.0,1.0
0.009979248015009205,0.9652962811140484,0.001124032952333512,0.000292598277222738,683.0,952.0,0.26432644436306635,9159.0,547.6901287553648,456.3568484654377,282.0,0.0
0.0026936092067965617,1.1361267828228483,0.0017350584683596963,0.0003299452274653081,583.0,1052.0,0.1956564564056464,10587.0,675.7393193338161,412.4001083749279,477.0,0.0
0.005320709751940788,0.8911380656138346,0.0010322746869817943,0.00029581999581413206,660.0,1039.0,0.23015766762159487,10015.0,333.5818735719726,242.259560599102,334.0,0.0
0.018566704594713143,1.6923855402302292,0.001994921411580282,0.0005135642680495135,2007.0,2067.0,0.04795652477726573,16565.0,764.2498866213152,89.05403066514992,967.0,0.0
0.0052581572337066385,0.6145003309228952,0.0008868790803117516,0.00017144979991509987,844.0,1327.0,0.2647312927406499,14958.0,584.3070696168376,403.5840982246976,514.0,0.0
0.007463288047931108,1.3689218176129023,0.001615177376186393,0.0004219951247257025,2556.0,2794.0,0.03242242433305697,23583.0,1241.0702598652551,386.49642481789147,1250.0,0.0
0.0119464206880175,1.1960853821192978,0.0013953506807828598,0.0003542826947749488,1354.0,1432.0,0.06818267102679774,15370.0,551.9281914893617,326.5930859693871,675.0,0.0
0.009318501331368563,0.5651093542169682,0.0010502687359023855,0.0003414502214182764,1482.0,2068.0,0.24267742484792054,24163.0,700.403825717322,565.6998768666905,728.0,1.0
0.02707589243016951,0.3138961620757759,0.0005650021657193701,9.104232415076743e-05,2706.0,3468.0,0.17592186602618312,49715.0,315.1463693539165,214.78542945667508,1868.0,1.0
0.028935171211955633,0.9675811711252704,0.000927585101014936,0.0002853034566847222,671.0,996.0,0.239410634755776,9528.0,472.5515251442704,410.89902041131984,312.0,1.0
0.0063079862310546336,1.2096313554711378,0.0015174320400258648,0.0002755977614095644,535.0,965.0,0.23214989448670043,9575.0,287.089850249584,181.0249620431998,457.0,0.0
0.011060244317445015,0.6062352242630742,0.0007457509840374352,0.00018260345897284276,2846.0,3127.0,0.06174927406954243,28463.0,862.7987853181938,201.01995251370937,1600.0,0.0
0.005444614342337437,0.5342424308185496,0.0005356251876339443,0.0002970143530509196,1305.0,1561.0,0.23410667236299162,18207.0,475.1250592136428,439.2160535530918,435.0,1.0
0.0039052610369892512,0.8397028939720956,0.001008702303733493,0.0002678861380312697,738.0,1236.0,0.24758482635221857,13019.0,693.4594117647059,344.81077049752344,607.0,0.0
0.005782710630909112,0.7991622695376207,0.001492496931127911,0.00022286400254503414,271.0,483.0,0.3007088164024092,7238.0,1003.1058951965066,257.4345706638076,481.0,0.0
0.004467421185877473,0.9540389087566078,0.001103404860619072,0.0002799891855440434,2494.0,2666.0,0.05113312829644687,22924.0,873.7371353654539,111.97192151337646,1346.0,0.0
0.0014270929532188596,0.8919140916897067,0.001049367483333424,0.0002619761879859417,670.0,1108.0,0.2643681132098563,10766.0,968.6676036542516,461.1555410439447,492.0,0.0
0.0027747681185449186,0.5917011751602639,0.0006381340675327632,0.00014765007451141016,399.0,676.0,0.3478982398963318,7234.0,426.3873015873016,273.6087075342806,372.0,0.0
0.0037709622875908024,1.2240494833432332,0.0011205505478371633,0.0001956129754575457,312.0,609.0,0.26271517702033076,5718.0,306.5783926218709,178.07223003697598,289.0,0.0
0.0016594497586342738,0.8324236981610568,0.00108728861775042,0.0002447103387557098,591.0,867.0,0.28026002242795167,8892.0,538.64329004329,396.51720884619453,323.0,0.0
0.014231101283349389,0.4019843660182609,0.00050604919308713,0.00011936435401640159,2256.0,2882.0,0.1854306507659468,32572.0,905.665857212239,604.220014278315,1201.0,1.0
0.008858674695965551,0.653188449650347,0.0011379555229950144,0.0002149791028496249,1413.0,1948.0,0.2130044034329854,21105.0,389.6072446072446,370.3216039974359,677.0,1.0
0.0026632435785071493,0.7042603778590667,0.0010167338467786016,0.00020439593951353236,1884.0,2507.0,0.1825223190548927,25915.0,795.0898946063236,596.0198269244042,943.0,0.0
0.01170103470796012,0.9151155853586584,0.0015588661509332298,0.0003179211044105296,596.0,1071.0,0.25572000663898853,11511.0,872.7177531206657,449.467483611545,528.0,0.0
0.0006364943123320859,1.042640895597779,0.01647171006851873,0.006188093925240147,338.0,550.0,0.40011859703432695,6380.0,932.7613065326633,394.17207660187,292.0,1.0
0.018004742044188393,0.6193163709616655,0.0005885188053310067,0.0002166476956064286,1145.0,1525.0,0.1816502397621284,18279.0,947.8161872257435,571.900333165169,598.0,0.0
0.006759808249377132,0.9324132159704879,0.001173668490993031,0.00029936922072251027,527.0,683.0,0.36775695372778516,6587.0,525.4994040524434,481.2488226433257,156.0,0.0
