Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:32:10.142,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.573, -0.356, 0.984, 0, -0.183, 0, -18.918, -28.24, -93.087, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.142,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.356, 0.984, 0, -0.183, 0, -18.924, -28.246, -93.065, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.142,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.359, 0.983, -0.305, 0, 0.305, -18.935, -28.251, -93.043, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.200,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.573, -0.359, 0.983, -0.305, 0, 0.305, -18.94, -28.251, -93.016, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.200,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.573, -0.36, 0.98, 0.183, 0.305, 0, -18.951, -28.251, -92.994, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.200,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.572, -0.36, 0.98, 0.183, 0.305, 0, -18.951, -28.251, -92.977, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.200,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.572, -0.354, 0.984, 0.244, -0.061, -0.122, -18.957, -28.251, -92.955, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.230,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.573, -0.354, 0.984, 0.244, -0.061, -0.122, -18.962, -28.257, -92.939, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.230,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.573, -0.351, 0.983, 0.244, -0.183, -0.061, -18.962, -28.262, -92.917, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.230,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.351, 0.983, 0.244, -0.183, -0.061, -18.968, -28.268, -92.895, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.230,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.359, 0.985, -0.305, -0.244, 0.061, -18.973, -28.273, -92.873, -60.858, 4.606, -11.662,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.260,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.57, -0.359, 0.985, -0.305, -0.244, 0.061, -18.979, -28.279, -92.851, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.260,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.57, -0.36, 0.981, -0.061, -0.793, -0.122, -18.99, -28.284, -92.834, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.260,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.575, -0.36, 0.981, -0.061, -0.793, -0.122, -18.995, -28.295, -92.812, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.260,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.575, -0.355, 0.984, -0.183, -1.343, -0.305, -19.006, -28.306, -92.791, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.321,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.573, -0.355, 0.984, -0.183, -1.343, -0.305, -19.012, -28.323, -92.769, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.321,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.573, -0.354, 0.985, -0.061, -0.122, -0.183, -19.017, -28.334, -92.747, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.321,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.57, -0.354, 0.985, -0.061, -0.122, -0.183, -19.023, -28.339, -92.73, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.321,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.57, -0.354, 0.981, -0.305, -0.061, 0.488, -19.034, -28.339, -92.708, -60.760, 4.606, -11.564,, 0.6264, -0.28348, -0.04907, -0.7244,
 13:32:10.350,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.576, -0.354, 0.981, -0.305, -0.061, 0.488, -19.045, -28.345, -92.681, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.350,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.576, -0.359, 0.982, -0.122, 0.061, 0.549, -19.056, -28.345, -92.659, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.350,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.359, 0.982, -0.122, 0.061, 0.549, -19.061, -28.345, -92.631, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.350,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.356, 0.982, 0, 0.183, 0.427, -19.072, -28.345, -92.609, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.380,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.356, 0.982, 0, 0.183, 0.427, -19.078, -28.345, -92.587, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.380,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.574, -0.358, 0.982, 0, 0.305, 0.366, -19.083, -28.339, -92.565, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.380,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.568, -0.358, 0.982, 0, 0.305, 0.366, -19.089, -28.339, -92.543, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.380,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:04.940, 0.568, -0.354, 0.985, 0.122, 0, 0.183, -19.094, -28.339, -92.527, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.440,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.572, -0.354, 0.985, 0.122, 0, 0.183, -19.1, -28.339, -92.505, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.440,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.572, -0.357, 0.982, -0.183, -0.427, 0.122, -19.105, -28.345, -92.483, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.440,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.573, -0.357, 0.982, -0.183, -0.427, 0.122, -19.116, -28.35, -92.461, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.440,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.573, -0.359, 0.983, 0.061, -0.305, 0.061, -19.122, -28.356, -92.444, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.470,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.575, -0.359, 0.983, 0.061, -0.305, 0.061, -19.127, -28.361, -92.422, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.470,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.575, -0.359, 0.986, 0.061, 0, 0, -19.133, -28.367, -92.406, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.470,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.572, -0.359, 0.986, 0.061, 0, 0, -19.138, -28.367, -92.39, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.470,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.572, -0.356, 0.983, 0.122, 0.61, 0, -19.138, -28.367, -92.373, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.501,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.57, -0.356, 0.983, 0.122, 0.61, 0, -19.144, -28.361, -92.357, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.501,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.57, -0.357, 0.983, 0, 0.488, 0, -19.144, -28.361, -92.34, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.501,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.57, -0.357, 0.983, 0, 0.488, 0, -19.149, -28.356, -92.329, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.501,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.57, -0.356, 0.985, -0.061, 0, 0, -19.155, -28.356, -92.313, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.562,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.575, -0.356, 0.985, -0.061, 0, 0, -19.16, -28.356, -92.296, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.562,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.575, -0.355, 0.981, -0.366, 0.122, 0.122, -19.166, -28.361, -92.28, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.562,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.576, -0.355, 0.981, -0.366, 0.122, 0.122, -19.177, -28.361, -92.258, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.562,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.576, -0.357, 0.981, -0.366, 0.305, 0.427, -19.182, -28.356, -92.241, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.592,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.577, -0.357, 0.981, -0.366, 0.305, 0.427, -19.193, -28.356, -92.219, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.592,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.577, -0.359, 0.982, 0, 0.671, 0.183, -19.199, -28.35, -92.208, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.592,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.567, -0.359, 0.982, 0, 0.671, 0.183, -19.204, -28.345, -92.192, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.592,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.567, -0.355, 0.983, 0.305, 0.305, 0.122, -19.204, -28.345, -92.175, -60.760, 4.606, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.652,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.572, -0.355, 0.983, 0.305, 0.305, 0.122, -19.204, -28.345, -92.159, -60.760, 4.704, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.652,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.572, -0.358, 0.983, 0, 0, 0.183, -19.21, -28.345, -92.142, -60.760, 4.704, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.652,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.576, -0.358, 0.983, 0, 0, 0.183, -19.215, -28.35, -92.12, -60.760, 4.704, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.652,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.576, -0.359, 0.985, 0.061, 0.977, 0.244, -19.221, -28.339, -92.109, -60.760, 4.704, -11.564,, 0.63043, -0.28525, -0.05057, -0.72006,
 13:32:10.679,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.566, -0.359, 0.985, 0.061, 0.977, 0.244, -19.226, -28.334, -92.093, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.679,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.566, -0.356, 0.984, 0.183, 0.977, 0.244, -19.226, -28.323, -92.076, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.679,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.565, -0.356, 0.984, 0.183, 0.977, 0.244, -19.226, -28.317, -92.065, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.679,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.565, -0.356, 0.984, 0, -0.061, 0.183, -19.232, -28.317, -92.043, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.573, -0.356, 0.984, 0, -0.061, 0.183, -19.237, -28.323, -92.027, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.573, -0.358, 0.983, 0, -0.488, 0.122, -19.243, -28.328, -92.01, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.574, -0.358, 0.983, 0, -0.488, 0.122, -19.248, -28.334, -91.989, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.711,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.300, 0.574, -0.355, 0.984, -0.122, 0.122, 0.366, -19.259, -28.334, -91.972, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.574, -0.355, 0.984, -0.122, 0.122, 0.366, -19.265, -28.334, -91.956, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.574, -0.359, 0.981, -0.122, 0.183, 0.366, -19.27, -28.328, -91.939, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.57, -0.359, 0.981, -0.122, 0.183, 0.366, -19.276, -28.328, -91.917, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.771,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.57, -0.358, 0.983, 0.183, 0.244, 0.122, -19.281, -28.328, -91.906, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.800,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.565, -0.358, 0.983, 0.183, 0.244, 0.122, -19.281, -28.328, -91.89, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.800,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.565, -0.356, 0.984, 0.122, -0.549, 0, -19.286, -28.334, -91.873, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.800,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.57, -0.356, 0.984, 0.122, -0.549, 0, -19.292, -28.345, -91.857, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.800,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.57, -0.357, 0.984, -0.061, -0.854, 0, -19.297, -28.35, -91.84, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.830,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.573, -0.357, 0.984, -0.061, -0.854, 0, -19.303, -28.361, -91.824, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.830,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.573, -0.357, 0.985, 0, -0.488, -0.061, -19.308, -28.367, -91.807, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.830,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.357, 0.985, 0, -0.488, -0.061, -19.308, -28.372, -91.791, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.830,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.357, 0.982, 0.061, -0.061, -0.061, -19.314, -28.378, -91.78, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.890,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.569, -0.357, 0.982, 0.061, -0.061, -0.061, -19.319, -28.378, -91.763, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.890,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.569, -0.358, 0.983, 0.122, -0.183, 0, -19.319, -28.383, -91.752, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.890,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.573, -0.358, 0.983, 0.122, -0.183, 0, -19.325, -28.383, -91.736, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.890,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.573, -0.356, 0.983, 0.244, -0.122, 0.061, -19.325, -28.389, -91.719, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.922,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.356, 0.983, 0.244, -0.122, 0.061, -19.325, -28.389, -91.708, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.922,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.354, 0.985, 0.061, -0.183, 0.122, -19.33, -28.394, -91.692, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.922,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.573, -0.354, 0.985, 0.061, -0.183, 0.122, -19.336, -28.394, -91.675, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.922,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.573, -0.358, 0.983, -0.183, 0, 0.061, -19.341, -28.394, -91.659, -60.760, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.951,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.358, 0.983, -0.183, 0, 0.061, -19.347, -28.4, -91.648, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.951,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.358, 0.983, -0.122, -0.061, 0.061, -19.352, -28.4, -91.631, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.951,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.358, 0.983, -0.122, -0.061, 0.061, -19.358, -28.4, -91.62, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:10.951,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.571, -0.356, 0.985, -0.061, -0.183, -0.061, -19.363, -28.405, -91.604, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:11.010,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.57, -0.356, 0.985, -0.061, -0.183, -0.061, -19.363, -28.411, -91.593, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:11.010,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.57, -0.358, 0.983, -0.122, -0.366, -0.061, -19.369, -28.411, -91.582, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:11.010,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.57, -0.358, 0.983, -0.122, -0.366, -0.061, -19.374, -28.416, -91.566, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:11.010,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.572, -0.357, 0.983, 0.061, -0.366, -0.061, -19.38, -28.422, -91.555, -60.858, 4.704, -11.564,, 0.63409, -0.28607, -0.0509, -0.71652,
 13:32:11.039,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.572, -0.357, 0.985, -0.183, -0.305, 0, -19.385, -28.427, -91.538, -60.858, 4.704, -11.564,, 0.63672, -0.28717, -0.05179, -0.71368,
 13:32:11.039,d3:c7:8d:a5:a9:b5, 2015-01-01 00:15:05.625, 0.575, -0.357, 0.985, -0.183, -0.305, 0, -19.391, -28.433, -91.527, -60.858, 4.704, -11.564,, 0.63672, -0.28717, -0.05179, -0.71368,
